,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Extenstion Program,Irrigation used?,Is the Soil Erosion,Measures taken to prevent Soil Erosion,SEED TYPE,Is there Damage?,Measure taken to prevent damage,Damage measure taken type,Fertilizer Used?,Fertilizer Type,How many times do you produce crops,What was the field used for?,APERCENT,Household Id,Sampling Weight,Weight of non-improved seed,"If Chemical Fertilizer,Quantity in KG",CERROR,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
31115,3.0,6.0,11.0,6.0,3.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,168.0,453.8,150.0,112.5,0.78,3625.1800000000003,967.923,112.5
31117,3.0,6.0,11.0,6.0,3.0,1.0,1.0,1.0,6.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,174.0,453.8,50.0,37.5,1.51,1340.26,357.849,37.5
31118,3.0,6.0,11.0,6.0,3.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,174.0,453.8,100.0,75.0,0.7,2587.25,690.796,75.0
31119,3.0,6.0,11.0,6.0,3.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,174.0,453.8,100.0,75.0,1.31,2605.3700000000003,695.634,75.0
31120,3.0,6.0,11.0,6.0,3.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,174.0,453.8,100.0,75.0,0.84,2126.56,567.792,75.0
31121,3.0,6.0,11.0,6.0,3.0,1.0,1.0,5.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,174.0,453.8,200.0,150.0,0.58,3324.7700000000004,887.714,150.0
31123,3.0,6.0,11.0,6.0,3.0,2.0,1.0,1.0,5.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,186.0,453.8,100.0,75.0,1.1,2469.81,659.439,75.0
31188,3.0,6.0,12.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,1.0,486.02,10.0,0.0,0.38,739.03,147.06699999999998,0.0
31189,3.0,6.0,12.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,1.0,486.02,29.0,0.0,0.94,1832.38,364.64399999999995,0.0
31190,3.0,6.0,12.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,486.02,40.05,0.0,0.44,1718.8500000000001,342.05100000000004,0.0
31191,3.0,6.0,12.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,1.0,486.02,29.0,0.0,0.6,1188.27,236.46599999999998,0.0
31193,3.0,6.0,12.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,14.0,486.02,14.05,0.0,0.24,370.27,73.68400000000001,0.0
31194,3.0,6.0,12.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,8.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,20.0,486.02,14.05,0.0,3.74,886.15,176.344,0.0
31195,3.0,6.0,12.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,20.0,486.02,70.05,25.0,0.52,4091.09,814.1270000000001,25.0
31196,3.0,6.0,12.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,20.0,486.02,40.05,0.0,0.27,2397.87,477.17599999999993,0.0
31201,3.0,6.0,12.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,30.0,486.02,43.05,50.0,1.55,2292.53,456.21299999999997,50.0
31202,3.0,6.0,12.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,30.0,486.02,72.05,0.0,1.17,3062.2500000000005,609.388,0.0
31204,3.0,6.0,12.0,2.0,1.0,1.0,1.0,6.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,100.0,30.0,486.02,14.05,0.0,3.66,964.4300000000001,191.922,0.0
31207,3.0,6.0,12.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,100.0,49.0,486.02,14.05,15.0,1.03,554.56,110.357,15.0
31208,3.0,6.0,12.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,100.0,49.0,486.02,40.05,35.0,0.58,2545.78,506.61000000000007,35.0
31209,3.0,6.0,12.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,100.0,49.0,486.02,50.08,15.0,0.27,2085.08,414.931,15.0
31210,3.0,6.0,12.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,56.0,486.02,65.02,40.0,1.99,1431.75,284.918,40.0
31211,3.0,6.0,12.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,56.0,486.02,79.07,0.0,1.26,3501.8700000000003,696.8720000000001,0.0
31216,3.0,6.0,12.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,75.0,486.02,21.6,25.0,1.69,492.09999999999997,97.928,25.0
31218,3.0,6.0,12.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,86.0,486.02,10.01,0.0,3.45,577.39,114.90100000000001,0.0
31220,3.0,6.0,12.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,86.0,486.02,43.05,0.0,3.89,2681.1200000000003,533.543,0.0
31221,3.0,6.0,12.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,86.0,486.02,21.07,0.0,4.83,1366.83,271.999,0.0
31222,3.0,6.0,12.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,91.0,486.02,5.06,0.0,2.13,328.42999999999995,65.358,0.0
31223,3.0,6.0,12.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,103.0,486.02,43.05,0.0,1.14,1863.3700000000001,370.811,0.0
31225,3.0,6.0,12.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,103.0,486.02,50.07,25.0,3.66,964.4300000000001,191.922,25.0
31226,3.0,6.0,12.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,103.0,486.02,29.0,0.0,0.84,1515.31,301.54699999999997,0.0
31227,3.0,6.0,12.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,103.0,486.02,60.0,50.0,1.82,1656.15,329.574,50.0
31231,3.0,6.0,12.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,110.0,486.02,50.07,0.0,2.99,2006.66,399.325,0.0
31232,3.0,6.0,12.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,110.0,486.02,50.07,0.0,0.78,2773.9599999999996,552.018,0.0
31236,3.0,6.0,12.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,121.0,486.02,29.0,0.0,3.65,681.14,135.547,0.0
31238,3.0,6.0,12.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,126.0,486.02,50.07,0.0,1.56,2116.16,421.11600000000004,0.0
31239,3.0,6.0,12.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,126.0,486.02,58.0,0.0,1.49,2994.3399999999997,595.874,0.0
31240,3.0,6.0,12.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,126.0,486.02,50.07,0.0,3.37,2715.8500000000004,540.454,0.0
31243,3.0,6.0,12.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,136.0,486.02,43.05,0.0,1.16,1618.9899999999998,322.179,0.0
31247,3.0,6.0,12.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,141.0,486.02,58.0,40.0,2.67,3915.3100000000004,779.1469999999999,40.0
31249,3.0,6.0,12.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,100.0,153.0,486.02,87.0,0.0,2.45,5004.2699999999995,995.8499999999999,0.0
31250,3.0,6.0,12.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,153.0,486.02,29.0,0.0,1.44,1301.51,259.0,0.0
31252,3.0,6.0,12.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,158.0,486.02,14.05,0.0,2.77,1877.1599999999999,373.555,0.0
31253,3.0,6.0,12.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,158.0,486.02,36.0,0.0,1.19,3632.37,722.842,0.0
31254,3.0,6.0,12.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,100.0,158.0,486.02,21.07,35.0,3.36,1996.28,397.26,35.0
31255,3.0,6.0,12.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,100.0,158.0,486.02,14.05,25.0,4.97,916.39,182.362,25.0
31258,3.0,6.0,12.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,169.0,486.02,58.0,0.0,1.99,4427.95,881.1620000000001,0.0
31259,3.0,6.0,12.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,169.0,486.02,21.07,0.0,1.15,2275.41,452.8070000000001,0.0
31268,3.0,6.0,12.0,10.0,5.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,14.0,491.72,24.89,0.0,2.12,5249.98,1370.245,0.0
31278,3.0,6.0,12.0,10.0,5.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,19.0,491.72,15.72,0.0,0.89,776.87,202.76299999999998,0.0
31286,3.0,6.0,12.0,10.0,5.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,100.0,29.0,491.72,9.17,0.0,1.01,375.47999999999996,98.00000000000001,0.0
31294,3.0,6.0,12.0,10.0,5.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,34.0,491.72,32.75,0.0,1.42,2504.0800000000004,653.5649999999999,0.0
31308,3.0,6.0,12.0,10.0,5.0,1.0,1.0,6.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,100.0,49.0,491.72,11.79,10.5,1.21,512.95,133.88,10.5
31309,3.0,6.0,12.0,10.0,5.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,59.0,491.72,20.96,15.0,1.68,912.75,238.228,15.0
31312,3.0,6.0,12.0,10.0,5.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,74.0,491.72,31.44,25.0,2.17,4200.43,1096.312,25.0
31329,3.0,6.0,12.0,10.0,5.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,104.0,491.72,6.55,0.0,0.36,374.56000000000006,97.76,0.0
31330,3.0,6.0,12.0,10.0,5.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,104.0,491.72,24.89,20.5,1.14,1685.5800000000002,439.936,20.5
31336,3.0,6.0,12.0,10.0,5.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,119.0,491.72,31.44,0.0,3.21,4452.63,1162.136,0.0
31337,3.0,6.0,12.0,10.0,5.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,124.0,491.72,20.96,0.0,2.48,918.01,239.601,0.0
31349,3.0,6.0,12.0,10.0,5.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,150.0,491.72,34.6,25.5,0.62,2840.85,741.462,25.5
31351,3.0,6.0,12.0,10.0,5.0,1.0,1.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,100.0,150.0,491.72,30.13,25.0,1.19,2057.7999999999997,537.0859999999999,25.0
31412,3.0,6.0,12.0,19.0,3.0,1.0,1.0,11.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,108.0,521.61,4.14,0.0,1.5925029324190205,2106.72,484.546,0.0
31432,3.0,6.0,13.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,3.0,474.01,15.0,5.0,1.63,406.74,51.656,5.0
31434,3.0,6.0,13.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,3.0,474.01,13.0,15.0,0.86,3119.19,396.137,15.0
31438,3.0,6.0,13.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,14.0,474.01,10.8,0.0,4.7,235.95000000000002,29.965999999999998,0.0
31439,3.0,6.0,13.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,8.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,14.0,474.01,20.0,15.0,0.43,2119.92,269.23,15.0
31445,3.0,6.0,13.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,19.0,474.01,12.0,0.0,3.9,866.3800000000001,110.03,0.0
31447,3.0,6.0,13.0,3.0,3.0,1.0,1.0,5.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,100.0,19.0,474.01,12.0,10.0,3.4,1516.5300000000002,192.599,10.0
31451,3.0,6.0,13.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,29.0,474.01,30.0,20.0,2.7,1240.06,157.48799999999997,20.0
31452,3.0,6.0,13.0,3.0,3.0,1.0,1.0,5.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,29.0,474.01,30.0,20.0,4.12,1267.8200000000002,161.01299999999998,20.0
31456,3.0,6.0,13.0,3.0,3.0,1.0,1.0,9.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,29.0,474.01,15.0,0.0,1.22,390.66999999999996,49.614999999999995,0.0
31461,3.0,6.0,13.0,3.0,3.0,1.0,1.0,1.0,7.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,44.0,474.01,25.0,25.0,2.31,2387.66,303.233,25.0
31473,3.0,6.0,13.0,3.0,3.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,67.0,474.01,10.8,0.0,1.0,572.57,72.71600000000001,0.0
31484,3.0,6.0,13.0,3.0,3.0,1.0,1.0,11.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,77.0,474.01,25.0,8.0,2.46,1442.3,183.172,8.0
31487,3.0,6.0,13.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,82.0,474.01,5.0,0.0,2.92,402.7,51.14300000000001,0.0
31488,3.0,6.0,13.0,3.0,3.0,1.0,1.0,3.0,5.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,82.0,474.01,3.0,0.0,0.32,271.46,34.475,0.0
31491,3.0,6.0,13.0,3.0,3.0,1.0,1.0,7.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,82.0,474.01,5.0,0.0,3.51,438.09000000000003,55.637,0.0
31492,3.0,6.0,13.0,3.0,3.0,1.0,1.0,7.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,82.0,474.01,2.0,0.0,0.99,145.01999999999998,18.418,0.0
31499,3.0,6.0,13.0,3.0,3.0,1.0,1.0,4.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,94.0,474.01,29.7,20.0,1.7,4039.94,513.072,20.0
31506,3.0,6.0,13.0,3.0,3.0,1.0,1.0,6.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,99.0,474.01,16.0,7.0,0.8,2238.43,284.281,7.0
31509,3.0,6.0,13.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,109.0,474.01,20.0,5.0,2.23,707.2299999999999,89.818,5.0
31511,3.0,6.0,13.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,109.0,474.01,6.0,0.0,4.51,332.34,42.207,0.0
31516,3.0,6.0,13.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,114.0,474.01,25.0,15.0,0.03,1465.9,186.169,15.0
31520,3.0,6.0,13.0,3.0,3.0,1.0,1.0,8.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,114.0,474.01,13.0,30.0,3.24,910.72,115.66100000000002,30.0
31523,3.0,6.0,13.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,124.0,474.01,2.7,0.0,2.61,106.88,13.574,0.0
31524,3.0,6.0,13.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,124.0,474.01,50.0,10.0,0.75,2396.34,304.335,10.0
31526,3.0,6.0,13.0,3.0,3.0,1.0,1.0,4.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,124.0,474.01,7.66,5.0,0.65,413.83000000000004,52.556000000000004,5.0
31532,3.0,6.0,13.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,129.0,474.01,60.0,50.0,4.54,3838.71,487.516,50.0
31534,3.0,6.0,13.0,3.0,3.0,1.0,1.0,4.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,129.0,474.01,25.0,10.0,0.92,2075.38,263.573,10.0
31545,3.0,6.0,13.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,145.0,474.01,25.0,0.0,0.83,4626.64,587.583,0.0
31549,3.0,6.0,13.0,3.0,3.0,2.0,1.0,7.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,145.0,474.01,50.0,20.0,1.5925029324190205,1454.3400000000001,184.701,20.0
31552,3.0,6.0,13.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,156.0,474.01,30.0,15.0,3.48,580.58,73.734,15.0
31554,3.0,6.0,13.0,3.0,3.0,2.0,1.0,2.0,4.0,2.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,10.0,156.0,474.01,3.0,10.0,4.71,77.19,9.802999999999999,10.0
31555,3.0,6.0,13.0,3.0,3.0,2.0,1.0,2.0,5.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,156.0,474.01,5.0,5.0,4.69,98.60000000000001,12.522,5.0
31561,3.0,6.0,13.0,3.0,3.0,2.0,1.0,8.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,156.0,474.01,10.0,10.0,3.52,1224.64,155.529,10.0
31563,3.0,6.0,13.0,10.0,4.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,4.0,529.03,13.1,0.0,2.27,435.18,91.823,0.0
31566,3.0,6.0,13.0,10.0,4.0,1.0,1.0,4.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,16.0,529.03,50.0,25.0,1.04,1662.86,350.863,25.0
31571,3.0,6.0,13.0,10.0,4.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,22.0,529.03,19.65,75.0,1.02,797.6999999999999,168.315,75.0
31572,3.0,6.0,13.0,10.0,4.0,2.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,22.0,529.03,5.24,6.5,0.78,268.74,56.704,6.5
